tick,Average Return,Volatility,Beta,CAPM,Sharpe Ratio,Average Volume,PE Ratio,EPS
UBS,0.210707695,0.021461491,1.095599807,0.121977169,3.703245476,3335388,2.37,10.33
UDR,0.026410751,0.019118338,0.873310938,0.105851856,3.313669663,2568060,24.11,1.38
UFI,-0.114250557,0.037534068,1.068474377,0.120009432,2.065042167,79314,,-2.86
UGI,-0.107577953,0.020782646,0.87889655,0.106257048,3.067802183,1909290,,-6.65
UGP,0.124034058,0.036243305,1.35393531,0.140717383,2.709945511,1483141,16.04,0.27
UHS,0.08476728,0.024965917,1.109955785,0.123018583,3.225140162,580309,13.47,9.52
UHT,0.01284549,0.026003397,1.128108655,0.124335431,3.147105387,50275,32.3,1.26
UIS,-0.168365581,0.040137337,1.278702556,0.135259837,2.311061039,1088088,,-3.63
UL,0.026128869,0.014701666,0.538864457,0.081590388,2.658908792,1920976,13.81,3.45
UMC,0.416540109,0.027675384,0.919283238,0.109186786,2.409606537,7020585,7.8,0.99
UMH,0.114946933,0.022705991,1.002592808,0.115230241,3.203129945,321699,,-0.33
UNF,0.073918758,0.019485648,0.848685509,0.104065474,3.159529154,55354,30.62,5.53
UNH,0.19932742,0.01883608,0.874675636,0.105950854,3.368580628,2729987,23.03,23.05
UNM,0.16713603,0.029466899,1.331862045,0.139116141,3.278802454,2938629,7.04,6.2
UNP,0.126850791,0.018154969,0.930855673,0.110026275,3.719437627,1625504,20.36,10.42
UPS,0.123408224,0.019068206,0.866748182,0.10537578,3.297414545,3238464,14.46,9.88
URI,0.353260632,0.029096751,1.486970914,0.150368072,3.707220485,1092552,13.13,34.38
USA,0.112585477,0.018110647,1.063986754,0.11968389,4.261796291,895976,6.26,0.98
USAC,0.349762029,0.033810987,1.059676793,0.119371236,2.273557863,355478,173.4,0.15
USB,0.005373456,0.023109602,1.110197611,0.123036125,3.484963775,12897062,10.59,3.35
USDP,-0.325781054,0.049571112,0.981608583,0.113708,1.436481799,152234,,-2.1
USM,0.112244363,0.038303795,0.64355442,0.089184823,1.218804138,601972,,-0.27
USNA,-0.109434884,0.024906921,0.759294961,0.097580891,2.211469304,91807,15,3.09
USPH,0.056491396,0.029542677,1.138475019,0.125087429,2.795529686,98430,44.02,1.92
UTF,0.086575843,0.018739492,0.926458607,0.109707302,3.586399447,279714,,-0.36
UTI,0.401942731,0.034118386,0.877102793,0.106126925,1.864886749,86022,151.33,0.06
UTL,0.070587344,0.020366574,0.709763922,0.093987803,2.528054171,39943,17.57,2.7
UVE,-0.071721267,0.028321176,0.875263975,0.105993533,2.241910235,205375,6.84,2.36
UVV,8.36E-05,0.01768437,0.580178592,0.084587404,2.379920994,208340,10.95,4.62
V,0.156600256,0.018068091,1.06280456,0.119598131,4.267087756,5001822,29.46,8.27
VAC,0.111285282,0.03216704,1.479490291,0.149825412,3.336502564,1071800,9.34,8.82
VAL,0.543315557,0.030447156,0.707192319,0.093801254,1.684927593,616476,43.48,1.59
VALE,0.133429834,0.028456457,1.0942591,0.121879911,2.789521944,18658494,6.92,2.1
VBF,0.001818271,0.009611453,0.227265164,0.058986304,1.715276998,37239,,-1.93
VC,0.191506032,0.031259343,1.334227921,0.139287766,3.096282791,458089,21.38,5.39
VCV,-0.018987097,0.010366465,0.294415217,0.063857514,2.060250327,249425,,-1.52
VEEV,0.231951663,0.026326815,1.074451057,0.120442993,2.960593301,798153,58.61,3.32
VET,0.175386915,0.044505903,1.470761066,0.149192175,2.397258938,1517641,2.79,5.04
VFC,-0.233088397,0.027054973,1.204642692,0.129887375,3.22999309,8439698,,-0.55
VGI,-0.017714015,0.013022953,0.500884483,0.078835239,2.790092244,81863,,-0.35
VGM,-0.018041922,0.009200585,0.267963661,0.061938661,2.112763625,173199,,-1.71
VGR,0.197322879,0.024929741,0.714570512,0.094336484,2.079302934,876440,10.45,1.01
VHI,0.05877373,0.041942228,0.958964474,0.112065348,1.658599254,11683,48.29,0.24
VIPS,0.377181135,0.038732861,0.774618508,0.098692495,1.450770554,3563878,8.62,1.8
VIV,0.060125911,0.021074386,0.62907831,0.088134695,2.165410422,1449559,17.89,0.54
VJET,-0.071543921,0.057409381,1.016133952,0.116212545,1.283980835,10593,,-2.22
VKQ,-0.014052752,0.009627052,0.261384287,0.061461379,1.969593475,157525,,-1.64
VLO,0.222856782,0.030644742,1.170126646,0.127383507,2.769920711,3284882,4.31,29.33
VLRS,0.150813432,0.037047879,1.521037838,0.15283936,2.978290918,875250,,-1.09
VLT,-0.002743336,0.011283566,0.529245452,0.080892605,3.402524094,31100,,-1.17
VLY,0.072965217,0.026107274,1.127676502,0.124304082,3.133382687,3839570,7.39,1.16
VMC,0.21003204,0.02118444,0.924698039,0.109579587,3.16645559,918729,33.24,6.25
VMI,0.150212918,0.021051091,0.950771341,0.111471,3.276362348,144813,27.94,7.24
VMO,-0.015610491,0.009598764,0.27801047,0.062667478,2.101049464,209474,,-1.66
VMW,0.139320347,0.021880259,0.940101765,0.110697006,3.11682815,546946,44.21,3.32
VNCE,-0.203912481,0.045805815,1.264531438,0.134231833,2.002624183,10983,1.38,1.03
VNO,-0.086227308,0.028270663,1.156136122,0.126368604,2.966630294,3224398,,-2.03
VOC,0.399000318,0.039879226,0.707103122,0.093794783,1.28625321,21238,7.07,1.2
VOYA,0.143960339,0.020373478,1.075855625,0.120544884,3.830709835,718533,11.57,6.06
VPG,0.040786356,0.022673985,0.930113867,0.109972463,2.975765517,60624,12.7,2.49
VPV,-0.014292361,0.009144124,0.225365934,0.05884853,1.787872705,91579,,-1.62
VRTV,0.565998471,0.04593733,1.487505317,0.150406839,2.34900112,195978,7.64,22.21
VSH,0.125581991,0.024349236,1.310632158,0.137576079,3.904684316,2164757,7.98,2.96
VTN,-0.023344152,0.009275614,0.232597283,0.059373108,1.819082573,66809,,-1.52
VTR,0.075246005,0.027952008,1.103751884,0.122568538,2.864500449,2626964,200.36,0.22
VVI,0.055900701,0.038362731,1.340154743,0.139717711,2.534170773,114421,49.86,0.56
VVR,0.07945621,0.019191613,0.534599692,0.081281013,2.020727139,1110536,402,0.01
VZ,-0.043523564,0.013152344,0.445233724,0.074798213,2.455700229,23290338,7.25,4.97
W,0.218875426,0.054391975,2.072530504,0.192845826,2.764117802,5898374,,-8.25
WAB,0.12346727,0.022897106,1.084212595,0.121151116,3.43498065,923137,26.5,4.2
WAL,0.217139105,0.040940777,1.507462521,0.151854577,2.67104305,3143180,6.13,7.88
WAT,0.09363808,0.019630238,0.898456824,0.107675993,3.320183476,832704,22.97,11.34
WBS,0.055392727,0.029726128,1.400443424,0.144091182,3.41757201,1291504,7.87,5.25
WCC,0.32011469,0.032176079,1.490280008,0.150608121,3.359891035,875460,9.53,14.98
WCN,0.1446182,0.013903911,0.65303875,0.089872837,3.407159103,1496326,41.5,3.21
WD,0.210937836,0.029208129,1.33623734,0.139433534,3.318717719,395624,18.11,4.24
WDAY,0.186271299,0.026480087,1.209972405,0.130274004,3.314717306,1376600,,-0.49
WEA,0.010677579,0.010767332,0.371406662,0.069442639,2.502257741,48863,16.92,0.6
WEC,0.097298463,0.016276646,0.565853932,0.083548263,2.521911624,1448168,19.43,4.32
WES,0.262266867,0.038744848,1.308338458,0.137409689,2.449608002,1263848,10.76,2.67
WEX,0.112545794,0.029361728,1.49542069,0.150981037,3.6946407,361181,28.37,6.18
WF,-0.009640872,0.02275667,0.834993868,0.103072253,2.661736278,31110,3.26,8.69
WFC,0.037170851,0.023976566,1.182023955,0.128246563,3.576265411,16128836,9.09,4.58
WFCL,-0.028589706,0.020687035,0.153478093,0.053633631,0.538193668,11,,
WGO,0.297799458,0.032838517,1.279877553,0.135345074,2.827322398,789089,10.32,6.23
WHG,-0.077257856,0.034305136,0.98818043,0.114184736,2.089621122,22641,23.72,0.46
WHR,0.088441617,0.025474586,1.220167697,0.131013592,3.474584136,982061,,-28.88
WIA,-0.009644504,0.00841597,0.176866454,0.055330273,1.524515201,25469,,-1.07
WIT,0.030899322,0.01964026,0.725815398,0.095152212,2.68083071,1225054,17.77,0.26
WIW,0.00034463,0.007717816,0.217561948,0.058282412,2.04493253,279618,,-1
WK,0.300257149,0.029853096,1.158812966,0.126562788,2.815881723,413365,,-2.54
WLK,0.205483749,0.02769455,1.267376986,0.134438256,3.319723777,432656,13.21,9.36
WLKP,0.096387748,0.020153638,0.598430765,0.085911456,2.154025848,40018,13.33,1.65
WM,0.165266199,0.013953613,0.64196337,0.089069405,3.337444167,1533150,29.7,5.66
WMB,0.175161307,0.022557837,0.934069337,0.110259401,3.003807556,5363644,15.82,2.28
WMC,-0.294203823,0.039417223,0.965177585,0.11251606,1.776280892,36674,,-7.12
WMK,0.144274145,0.019044264,0.424675417,0.073306869,1.617645548,56378,15.42,4.36
WMS,0.392731802,0.029564653,1.332487349,0.139161502,3.269495517,654089,18.65,6.04
WMT,0.131365888,0.013921282,0.494493091,0.078371594,2.576745033,5697059,31.67,5.2
WNC,0.176426589,0.028170949,1.052262103,0.118833359,2.709648094,339391,4.76,4.56
WNS,0.086864419,0.021662151,0.907569756,0.108337064,3.039267108,228106,21.46,2.65
WOR,0.197342982,0.028625088,1.366721943,0.141644953,3.463568503,176239,10.92,5.82
WPC,0.061878053,0.020007887,0.863301671,0.105125762,3.130053731,1751330,15.43,3.57
WPP,0.048013994,0.023094827,1.08182371,0.120977821,3.398069263,183153,15.54,2.97
WRB,0.200722044,0.018316522,0.872909187,0.105822712,3.457136281,1026061,13.69,4.96
WSM,0.312347638,0.030759868,1.254921716,0.133534724,2.959529092,704341,10.71,14.41
WSO,0.244171931,0.018620498,0.746733336,0.096669644,2.909140412,252152,25.74,14.3
WSR,0.081196063,0.02674378,1.074347877,0.120435508,2.914154538,623399,14.52,0.75
WST,0.278768948,0.020551287,0.862403196,0.105060585,3.044120069,333453,45.21,7.41
WTI,0.194519043,0.049891699,1.467922615,0.148986267,2.134348393,1886655,5.02,0.84
WTM,0.138864714,0.01693746,0.518675329,0.080125825,2.221456202,6665,16.63,87.84
WTS,0.240751112,0.020202346,1.064382138,0.119712572,3.821960752,151476,23.23,8.2
WTW,0.122777538,0.017495912,0.822303803,0.102151689,3.409464446,890332,25,9.45
WU,-0.018651984,0.019298301,0.785016856,0.099446813,2.950871823,6316680,5.96,1.97
WWW,-0.161054747,0.033064795,1.221498593,0.131110138,2.679893801,1882650,,-3.47
WY,0.125926694,0.024647879,1.342570286,0.13989294,3.951372038,3228365,35.74,0.87
X,0.234948292,0.039758149,1.330187058,0.138994633,2.42704038,3769725,7.38,4.64
XEL,0.091971698,0.015486193,0.633029465,0.088421321,2.965307246,3785164,19.31,3.16
XIN,-0.251095228,0.049047584,0.779075039,0.099015781,1.152264328,37861,,-48.8
XOM,0.158789132,0.02175019,0.889566103,0.107031041,2.966918499,30096696,10.7,10.07
XPO,0.339920822,0.033387729,1.457273038,0.148213724,3.166244836,1277935,96.99,0.82
XRX,-0.018096384,0.028613804,1.25738883,0.133713693,3.187751401,2248089,13.2,1.06
XYL,0.122038154,0.019932178,1.084590511,0.121178531,3.947312278,1732024,39.56,2.45
YELP,0.131336505,0.032371971,1.30329199,0.137043607,2.920539081,1011978,75.81,0.59
YPF,0.113845626,0.038536657,1.11147406,0.123128722,2.092260382,1491832,3.63,2.95
YUM,0.116187811,0.016445392,0.773572945,0.098616647,3.412302206,1753388,24.02,5.26
ZBH,0.052321679,0.019975317,0.898101388,0.107650209,3.261535645,2071737,45.31,2.4
ZTR,-0.033162331,0.017528704,0.779400898,0.099039419,3.225533319,328544,9.01,0.56
ZTS,0.155610886,0.017986044,0.939878073,0.110680779,3.790760225,1959415,33.04,4.91
